ulasan,label
"Saya tidak suka dengan kebijakan mendapatkan driver untuk pesanan saya, ngapain harus ada makanannya pada jam itu, kalau tidak bisa menemukan driver, ngapain saya harus menunggu beberapa menit atau bahkan jam hanya menunggu makanan saya yang kunjung tidak datang. Bahkan tidak mendapatkan kompensasi, apa gunanya saya pesan dari awal, kalau saya hanya dapat laparnya aja? Kalau tidak bisa menemukan driver, mending batalkan saja dari awal, nunggu selama 1 jam tapi gak dapat, lawak gojek lol",1
"aplikasi yang gak bisa kasih solusi untuk kendala yang ada, customer care di call juga gabisa kasih solusi. parah, jangan pernah sisipkan kartu anda di aplikasi ini. ditipu parah",1
Aplikasi tidak bisa memcahkan masalah tidak bisa melihat fakta yang sebenarnya.hanya mengdepqnkan teori atau robot. tolong dievaluasi lagi.,1
"Aplikasi bagus, membantu, tapi driver drivernya terkadang ada yang kurang, pilih pilih orderan lah, tiba2 menjauh dari titik jemput lah, tanpa ada konfirmasi sebelumnya, sangat di sayangkan oknum oknum seperti ini merusak citra aplikasi nya.",5
go food makanan sudah over price di tambah lagi layanan antar cepat dan lambat beda harga udah siting nyari profitmya aplikasi semacam ini terlalu manipulatif,1
"buat cari gocar atau go ride sih lumayan murce ya, TAPI YANG NGGA HABIS PIKIR ITU DI GO FOOD kenapa ongkir selalu mahal dan pelit voucher? plis lah masa makanan 20rb jadi 40 buat satu item doang? ngga worth it !",3
pesan makanan nya lama banget nyampe nya. trus kita udah nunggu lama ehhh malah driver ngga ada yg ambilin padahal udah nunggu lama. tolong di perbaiki lagi yaa,4
"Nggak berguna banget tombol chat / telepon resto gak bisa digunakan sama customer. Padahal kalau butuh ganti menu kan lebih enak, nyaman, dan cepat kalau bisa langsung chat sama resto yang bersangkutan.",1
"dua kali pesan gofood, yg satu datang nya lama yg satu malah tiba2 di cancel sama sistem padahal udah nunggu lama. PARAH!",1
"blum prnh pakai aplikasi ini, tapi setelah di download, dgn nmr yg saya pakai udh puluhan tahun, ternyata ada nama lain di aplikasi ini dan ada saldo ga bnyk sich, trus saya buka riwayatnya dah di pake dr THN 2019, mau top up jadi takut ke sedot saldo, gmna nich gojek koq bisa gitu yaa.",3
"masyaallah gofood banyak sekali promonya, jadi enak kalau mager keluar, tinggal pesen, nunggu dirumah, harga jg lebih murah",5
"dalam aplikasi masih terdapat error juga kecepatannya kurang terkadang ada bag visual juga, terutama saat saya akan order saat menggunakan voucher dan kemudian top up, saldo masuk tapi voucher error yang mengakibatkan harganya semakin naik dan oke saya ulangi lagi dan masih sama voucher hilang dan semakin mahal. tolong bisa diperbaiki kualitas aplikasi dan pelayanan nya.",1
"tolong dong untuk para drivernya, lebih diperhatikan lagi rambu2 lalu lintas nya terutama dipintu masuk kantor, ada beberapa kantor yg gabisa dilalui kendaraan roda dua dan sudah pasti jelas ada rambu nya, sama2 cari uang saya sebagai security udah kena sp1 karna banyak motor yg sembarang masuk, sekali lagi tolong diperhatikan lagi buat para mitra/drivernya terutama yg roda 2.",4
"Feature chatnya harus dibatasi karena dijadikan alat teror oleh orang atau nomor yang tidak kita kenal, 🙏🏽saran perbolehkan chat hanya dari nomor yang yang ada di kontak saja",2
"aplikasi lumayan bagus, tapi tolong adain fitur chat resto jangan nunggu resto chat kita, terkadang saya kelupaan nulis sesuatu di catatannya 😅😅😅",3
"Next tolong ditingkatkan lagi sistemnya min tadi saya pesan gocar dan menaiki taksi yg sesuai dengan aplikasi...eh setelah saya sampai tujuan entah kenapa aplikasi gocar saya pesan gocar lain, padahal taksi yg saya naiki sesuai aplikasi 🫠 dan saya tidak pesan double gocar... sistemnya tolong lebih canggih lagi, karena saya gk double klik pesanan saat itu",3
gojek dulu layanan nya cepet tapi semakin lama semakin lambat beda dengan apa sebelah pesen paling cepet 40 menit hingga 1 jam di layanan gofood kalau gini trus pelanggan / custemer gojek banyak auto yg pindah penggunaan jasa apknya,1
gomart saya dapat voucher promo belanja murah tapi kok harga nya nggak sesuai dengan hari nya malah harga nya normal misal hari Minggu minyak harga promo 34.500 tapi kalo saya mau tambahkan ke keranjang harga nya nggak bisa turun malah tetap 41.000 kenapa ya...,5
fitur notifikasi jika diaktifkan sangat menganggu karena sering bgt muncul memberikan notif² yg tidak diinginkan+terlalu sering.,3
Pesan pakai gocar hemat ga pernah dapet dan driver semua sombong. Diantara langsung di cancel atau ga di diemin sampe kita nunggu 30menit. Kalo pesen yang biasa atau yg mahal baru ada yg ambil. Coba tolong pihak gojek buat driver kaya gini di kasih suspend atau yang lainnya biar jera ga pilih customer!,1
"jelek. cek saldo gimana woy. aplikasi baru suck pesanan dibatalkan sepihak, udh nunggu lama lagi.",1
"sudah aman sudah bisa pesan, namun entah kenapa jadi lebih lama mendapatkan driver, ditambah kadang drivernya cancel setelah menunggu agak lama",4
"meskipun bahasa apk nya lebih kekinian mungkin admin nya selebgram atau apa, tapi harus di sayangkan untuk driver nya sering meng cancel orderan saya dalam 1 pesanan bisa sampe 4 driver yang cancel, untuk tarif nya ya setara sama G namun tolong di perhatikan untuk driver nya, salam dari cikago",4
"tolong dong diperbaiki saya pesen makanan dengan estimasi 45 mnt namun sering telat, kadang Driver"" sering cancel begitu aja dan Juga pemberitahuan dapat driver dan cancel itu lumayan lama dan saya udah nunggu lama. terkadang udah nunggu lama banget tiba"" ada pemberitahuan ""seperti semua driver sedang sibuk""Astagah sumpah kita nunggu dari lama kadang lebih sejaman setidaknya kalo nggak bisa dari awal kasih pemberitahuan kami lebih awal, jadi kami nggak nunggu lama bukan malah tiba tiba dicancel!",1
"Restaurant tutup / lokasi tidak akurat tetapi pihak driver dan konsumen tidak bisa report dari cs kalau restaurat tutup tetapi orderan di terima otomatis oleh restaurant akhirnya orderan gantung lama, perbaiki ini, buruk sekali !!",1
"tolong dong pihak gojek, kalo nyari driver tuh jangan jauh², kalo saya sih gak masalah sama nunggu nya, tapi kasihan driver yg nyamperin kita dari jauh, suka gak tega, jadi untuk pihak gojek mohon untuk pencarian driver yg dekat² aja, karna kasihan sama driver yg jemput kita dari jauh",4
"aplikasi ga jelas, orang mau cek harga dulu malah langsung kepesen kalo nyari driver pasti jauh dari tempat pesen",1
"sebenernya enak pakai gojek cuman minusnya satu lokasinya gabisa sesuai keberadaan kita kah? harus manual gitu? sering ga terdeteksi ga sesuai lokasi di A datengnya di lokasi B, udah dua kali sayaa lokasinya pindah²😭😭😭",1
"pesan gofood rugi banget disini semua harga makanan naik 10-15rb daripada harga beli langsung, selain itu ditambah ongkir minimal 22rb, admin dll. satu2nya resto yg worth buat beli cuma resto bernama kayak KFC yg harganya ga jauh beda dari harga asli. voucher? cuma bisa nutupin ongkir aja jadi masih rugi karena harga gofood dinaikin",2
kenapa gak bisa transfer ke bank ada perbaikan sistem infonya... kenapa selalu membuat pelanggan tidak nyaman bintang satu untuk gojek.,1
"sangat mengecewakan sekali pesan makanan tpi nggak datang"" malah hilang tulisan di aplikasi aja sudah sampek tapi nyatanya belum ada makanan datang ke tangan malah driver di telfon nomer di blok,,ampun dahh,, cma mau ngmong cari uang yang halal"" aja jngan punya orang trs jga di embat,,",1
"udah 2 kali dapet driver go ride comfort yang bener bener mengecawakan dan aku ga dapet fasilitas yang sepadan. udah no atribut, (tulisannya doang dapet yang motor terbaru dan jok lebih lebar) tpi aku cuma dapet sekitar 1-2 driver doang sisanya motor kaya go ride biasa/hemat, bawa motor kaya ga ikhlas kaya leha leha belum lagi ngegas ngegas kaya sengaja biar kejengkang (?) padahal udah aku lebihin uang bayarnya :)) tolong gojek evaluasi lagi driver yg cocok buat goride comfort/yang lain..",2
"selamat siang. saya udh 48 jam/2hari lebih,,saya toup belum masuk ada apa knapa ya,, coba bantu proses da ACC.. saya butuh banget saldo tersebut.. ,,,buat biayaa sehari hari,, saya kecewa Pakai aplikasi saldo,, saya toup atau di transfer via Bank BRI ke Akun ewallet gopay saya sejumlah 120.000.. saya bner bner kecewa dengan semua ini.... saya tidak akan pakai aplikasi ini lgi!!!",1
"Sangat di sayang kan aplikasi nya skrg, gopay pinjamnya aneh gak bisa di pakai lagi buat usaha, padahal bayar cicilan gopay pinjam gak pernah telat, selalu cepat byr nya, mau di uninstall aja",1
"Order go food dengan pengiriman express beberapa kali tp sering telat,sama aja kyk pengiriman standar mah,ga dpt driver dalam waktu yg lama tapi ga ada tindakan apa²,klo ada bintang 0 udah aku kasih bintang 0 aja",1
"teman"" kastamer ojol.saran saya,jika anda belanja lebih dr 100rb lebih baik jangan belanja lewat ojol karena 20%sampai 30% belanjaan anda masuk ke kantong aplikator.lebih baik beli lewat tilpon ke restonya,bayarnya pake qris.trus baru pake ojol utk kirimnya,entah lewat gosend atau ekspres biar lebih irit",1
"aplikasi jelek parah terutama masalah pembayaran. saya mengubah metode pembayaran ke gopay ,malah ke driver nya ga masuk saldonya, Al hasil bayar double. Cobaan di bulan puasa",1
"mohon untuk dilakukan perbaikan sistem, training, dan SOP lebih baik lagi: -Beberapa kali saya mendapat pengalaman mengecewakan selama menggunakan aplikasi, tetapi tidak sampai hati memberi rating yang rendah kepada driver yang kurang ramah dan tidak sesuai sop karena rating rendah justru membuat orderan sepi. -Resto tutup tapi ditulis buka -Titik alamat salah -gocar/goride hemat sering ditolak karena kompensasi driver sangat kecil (hemat untuk pembeli tapi menyulitkan driver)",2
Aplikasi yg sangat membantu permudah transaksi apapun dgn riwayat pengeluaran/pemasukkan yg terinci setiap bulannya. Mohon utk top up ke E money bisa diberikan jaminan bila kita sdh terkirim tapi di E money belum masuk berarti kita yg dirugikan mestinya bisa diretur kembali spt bila kita transaksi di Tokopedia bila ada pembatalan dr pemesan ataupun pihak penjual nya. Itu saja koreksi dr kami,5
"awal"" pakai. sangat bagus, , lama"" ngaret nya parah. dan untuk option express percuma bgt,, udah bayar lebih tp sering banget telat,, itu pun kendalanya di driver yang dengan gampang nya batalin dan kemudian harus nunggu dpt yg baru lgi, ntah bagaimana sistem kerjanya,, tp benar"" rugi terutama rugi waktu.. mohon diperbaiki lagi, ini masalah sudah terjadi ke sy dan bnyk teman sy yg pada akhir nya memilih pakai aplikasi lain yg lebih memuaskan,, terimakasih",1
"estimasi makanan datang 16-26 menit sudah tertulis dari jam 16.53 tapi pas dilihat jam 17.01 estimasi berubah 19-29 menit. bahkan sampai 25 menit lewat pun estimasinya tetap segitu. dibatalkan tidak bisa, pusat bantuan sama sekali gak berfungsi, bahkan baru saja memulai laporan sudah ditutup. saya gak buta buat gak lihat kalau proses pesanan saya tidak jalan. driver juga suka seenaknya, gak konfirmasi apapun tapi gak jalan bahkan sampai lewat 10 menit.",1
"parah ga bisa batalin pesanan gofood, padahal pesanan nyaa tidak sengaja kebuat krn kepencet , kenapa ga kyk dulu pesanan masuk ke akun driver dulu jadi misal tidak sengaja memesan bisa dibatalkan dan tidak lgsg masuk ke resto dan sama sekali tidak bisa dibatalkan !!!!",1
"Aplikasi ngak jelas, mau belanja di hypermat dan Alfagift ngak bisa pakai Gopaylater. Padahal selalu bayar tagihan awal, Gopaylater cuma bisa dipakai di Tokopedia dan Gojek itu sendiri. Padahal Shopeepaylaterku bisa dipakai disemua aplikasi belanja, beda banget dahh. Perusahan ngak mampu gaji CUSTOMER SERVICE buat KELUHAN dan LAYANAN PELANGGAN yah? Percuma loe kasih link support, masa jawabanya karena akunku tidak terdaftar diGopaylater? Padahal gue udah pakai Gopaylater lebih dari 3 tahun!",1
"driver makin gk jelas, orderan di ambil tapi driver gk jalan, bukan 1 driver ada beberapa dalam waktu yg sama. di chat gk respon, sampe ketemu driver yg sama terakhir orderan yg saya cancel sampe dia cancel sendiri.",1
lupa go to pin harus nya mempermudah gimana dengan hp ilang nomor sudah tidak ada dan dia lupa pin atau di rubah ubah data nya oleh si penemu atau si pencuri harus nya cukup dengan email aja bisa meriset dan bikin baru pun go to pin gak perlu seribet seperti daftar lupa pin aja udah gitu gak bisa2 juga lagi gak berguna sekali mana akun gue ada saldo nya repot kalo begini rugi sebagai pengguna nya kalo saldo nya besar repot begini tolong jangan di persulit ya sukses selalu,1
"go food nya selalu lama, estimasi tiba 30 menit setelah lewat 30 menit, tulisan estimasi tiba ny ttp 30 menit tidak berubah, bahkan ga dpt info apapun dari resto, sering banget kejadian kek gini lebih sering di resto Richeese",2
"Berdasarkan analiss kami terdapat beberapa rekomendasibyang dapat di tambahkan mulai dari 1. Fitur navigasi dan peta maps - tambahkann fitur lalu lintas real time - saran titik jemput otomatis - optimasi rute untuk driver 2. Harga dan promo - tranparansi harga lebih baik, lebih banyak promo saat cuaca buruk, notifikasi promo lebih jelas. 3. Pencocokan Driver - percepat pencarian driver saat jam sibuk, dan tambahkan notifikasi keterlambatan 4. Gofood - rekomendasi restorab alternatif,",5
sering banget pesen gofood udah nunggu berjam2 akhirnya di batalkan karena gak dapat driver. makin kesini makin jelek aja. kalau ada bintang minus 100 udah diklik sayang paling sedikit cuman 1,1
"Aplikasi recomended, membantu sekali ketika tdk bisa membeli sesuatu yang dibutuhkan, mengantar barang dan lain-lain, tinggal nunggu dirumah, pesanan tiba. Dan banyak diskon harga/ongkir yang cukup hemat, seperti diskon ongkir 60% maksimal 20rb untuk go food.",5
"Pesan gofood 1 jam lebih ga dapat driver sama sekali setelah chat ke customer service di bilangnya udah dapat driver dan sedang menuju ke lokasi ternyata ga ada sama sekali di tunggu 30 menitan tetep ga ada, chat 3 kali csnya tetep bilang driver menuju ke lokasi setelah lama di biarkan malah langsung di cancel, kalau gt cancel aja dari awal, sudah 2 hari ga dapat driver terus!",1
"Waktu pesan gocar dan udah dapet drivernya, udah chat juga jemput sesuai titik. Giliran lagi ditungguin tiba-tiba dicancel sama drivernya, mana nungguinnya lama. Kejadian kayak gitu juga gak sekali dua kali, sering malah. Nyebelin sumpah, mana panas banget lagi. ah yo kaku.",2
tepat waktu pemilihan rute yg tepat dan cepat kalau bisa kasih saran tolong helmya di jemur atau gimana biar nggak bau apek...ngga semua nya ya tapi terkadang ada yg helmnya benar2 apek atau lembab jadi buat kami yg mau ngantor rasanya kegangguan dg bau yg nempel di jilbab jadi hilang mood seharian ..mau dekat dekat teman agak risih 🙏🙏,4
"Bagus sih hamya saja jauh lebih mahal dari aplikasi aplikasi serupa sebelah, saya hanya sesekali gunakan pas ingin cepat buka dua aplikasi sekaligus, kalau aplikasi sebel⁹..ah terima, gojek saya batalin 😁",3
tolong dong gojek kalau pesen ticket kereta itu GPS-nya gak perlu harus diaktifkan! Sering banget GPSnya gak kedetect! jadi gak bisa pesen ticket keretanya!,1
"jelek banget buat pesan makanan...waktunya lama di dapur, 40 menit udh gitu kalo gak dapat driver bakal ngulang pesan lagi di dapur 40 menit udah gitu gak bisa dicancel pdhal belum dapat drivernya,udah gitu kalo belum dapat driver masih disuruh nunggu lagi keburu orang kelaparan bayangin dari jam 6 malam pesan sampai jam stgh 8 malam tu makanan belum diantar2 ..uufff sebel pliss gak usah pesen makanan di aplikasi ini",2
driver gocar ya gk mau jemput sampek pesan 7 kali gak ada yg mau alasan ya ongkos murah mintak kencel dan alasan ya jauh padahal jarak ya 10 meter gk mau jemput payah aplikasi ya,1
"kalau bisa tarif gojek di turunin lg dong, dan promo jng d hilangkan, dan kalau bisa fitur batalkan orderan di hilangkan jg, kasian sama driver yang sering dapat customer2 kurang kerjaan, udah order langsung batalkan orderan yg di buat, malah jadi ngerusak akun driver2 nya jadinya, kalau bisa customer2 yg sering batalkan orderan kayak gitu akun nya di bekukan",5
"jangan pelit voucher Ongkir KLO jadi orang mah, jangan di kasih ke pengguna yg baru doang terus tuh voucher Ongkir gratis, kami juga sebagai customer lama aplikasi ini juga seharusnya di kasih juga dong",1
Bugnya bahaya belum di pencet pesan di menu gofood mlh milih pesanan sendiri cekout otomatis adooh aneh banget aplikasi ini. tapi fitur animasi bergerak lebih mantap daripada aplikasi food lainnya yang monoton tanpa tambahan animasi bergerak,1
udah 2 kali ini saya ya ..kapok saya pakai gojek..beli makann pakai pay later karena ada promo.. jatuh tempo msih tgl 3. eh tgl 2 udah di denda 50rb. maksudnya apa kamu gojek?? jgn kurang ajarrrr..50rb itu tidaj sedikit .saya beli makan aja nyari yg promo. ngamada aba2 ngaka da apa..jgn gitu kurang ajar namanya..saya unisntal aja..😡🤬,2
